sessionid,period,subject,group,profit,totalprofit,participate,family,id,attempt,bankrpt,earned,format,move,multiply,pass,private,public,rank,test,total,answer1,answer2,history1,history2,history3,history4,response1,response2,v62,quota,quotaf,rankdraw,session,treatment,cmu,zurich,oldquiz,Quiz,Entry,HighGroup,QuizXEntry,QuizBQuota,SubjectID,GroupID,Family,GroupPeriodID,Period10Min,GroupSize,MinPublic,GroupDummy,MovePeriod,PriorToMove3,AfterMove3,PriorToMove1,AfterMove1,Incumbent,IncXEntry,IncXQuiz,IncXQuizXEntry,IncXQuizBQuota,MinPublicLastPeriod,PublicMinusLastMin,NumberMove,Last10MedianMinimum,MaxGroupSize,Phase2,QuizP2,EntryP2,QuizXEntryP2,QuizBQuotaP2,HighXGroupSize,HighXperiod,HighXPhase2,HighXEntry,HighXQuiz,HighXQuizXEntry,HighXQuizBQuota,HighXQuizP2,HighXEntryP2,HighXQuizXEntryP2,HighXQuizBQuotaP2,InitHigh,subjper,ContLag3,ContLag2,ContLag1,ContLead1,ContLead2,Contrib3Before,Contrib3After,Contrib1Before,Contrib1After,Mover3Dif,Mover1Dif,Contrib3BeforeInc,Contrib3AfterInc,Contrib1BeforeInc,Contrib1AfterInc,Inc3Dif,Inc1Dif,sessfam,Stage1Avg,Stage1Min,P10Minimum,LowMin10,HighMin10,omitted
140516_0946,24,20,3,17.0,678.2046,0,2,7,-1,0,17.0,-1,0,10.669677,-1,6,1,9,-1,0,-1.0,-1.0,5,5,5,15,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1020.0,103.0,102.0,10324.0,7.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.24,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,10.2,2.6,1.0,1.0,,,
080402_1329,17,14,1,27.392305,585.33966,0,1,8,-1,0,27.392305,1,0,10.392304,-1,6,1,10,1,1,-1.0,-1.0,4,4,4,12,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,21.0,21.0,2117.0,0.0,9.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,10.0,1.0,0.0,0.0,0.0,0.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.17,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,20,14,1,22.84125,662.9655,0,1,8,-1,0,22.84125,1,0,10.669677,-1,5,2,10,2,1,-1.0,-1.0,4,4,4,12,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,21.0,21.0,2120.0,0.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,21,14,1,27.669676,690.6352,0,1,8,-1,0,27.669676,1,0,10.669677,-1,6,1,10,1,1,-1.0,-1.0,4,4,4,12,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,21.0,21.0,2121.0,0.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.21,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,23,14,1,27.669676,745.97455,0,1,8,-1,0,27.669676,-1,0,10.669677,-1,6,1,10,-1,1,-1.0,-1.0,4,4,4,12,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,21.0,21.0,2123.0,0.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.23,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,25,14,1,27.669676,801.3139,0,1,8,-1,0,27.669676,-1,0,10.669677,-1,6,1,10,-1,1,-1.0,-1.0,4,4,4,12,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,21.0,21.0,2125.0,0.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.25,1.0,1.0,1.0,,,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,4,16,4,22.26233,166.7577,0,2,8,-1,0,22.26233,-1,0,10.090757,-1,5,2,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2404.0,,8.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.04,3.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
090216_1334,20,13,3,21.0,444.77652,0,2,6,-1,0,21.0,-1,0,10.090757,-1,7,0,1,-1,0,-1.0,-1.0,0,2,2,4,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,413.0,43.0,42.0,4320.0,3.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,1.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.2,3.0333333,0.0,3.0,,,
080402_1329,18,18,3,12.171573,273.20908,0,2,9,-1,0,12.171573,1,0,9.390508,-1,5,2,5,3,0,-1.0,-1.0,4,2,5,11,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,218.0,23.0,22.0,2318.0,5.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,6.0,1.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.18,4.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
140516_0946,12,20,3,11.669677,372.3362,0,2,7,-1,0,11.669677,-1,0,10.669677,-1,3,4,9,-1,1,-1.0,-1.0,5,5,5,15,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1020.0,103.0,102.0,10312.0,7.0,10.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.12,1.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,10.2,2.6,1.0,1.0,,,
140516_0946,6,7,5,31.114517,202.79884,0,3,4,-1,0,31.114517,-1,0,7.1352425,-1,1,6,1,-1,6,-1.0,-1.0,1,3,4,8,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1007.0,105.0,103.0,10506.0,,2.0,6.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1007.06,3.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,10.3,3.2666667,1.0,6.0,,,
080402_1329,2,16,3,33.510925,121.65413,0,2,8,-1,0,33.510925,-1,0,10.669677,-1,5,2,-1,-1,2,-1.0,-1.0,4,5,-1,-1,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,23.0,22.0,2302.0,,10.0,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,216.02,,,3.0,2.0,2.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,11,16,4,20.656855,311.5053,0,2,8,0,0,20.656855,-1,0,8.485281,-1,5,2,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2411.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.11,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
090216_1334,1,12,3,28.1432,88.1432,0,2,5,-1,0,28.1432,1,0,10.669677,-1,4,3,-1,3,2,-1.0,-1.0,4,-1,-1,-1,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,43.0,42.0,4301.0,,10.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,412.01,,,,2.0,1.0,,,,,,,,,,,,,4.2,3.0333333,0.0,0.0,,,
080402_1329,14,16,4,25.485281,383.13272,0,2,8,0,0,25.485281,-1,0,8.485281,-1,6,1,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2414.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.14,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
090216_1334,1,2,3,22.339354,82.339355,0,2,1,-1,0,22.339354,-1,0,10.669677,-1,3,4,-1,-1,2,-1.0,-1.0,3,-1,-1,-1,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,43.0,42.0,4301.0,,10.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,402.01,,,,3.0,5.0,,,,,,,,,,,,,4.2,3.0333333,0.0,0.0,,,
080402_1329,19,16,4,25.485281,510.55914,0,2,8,0,0,25.485281,-1,0,8.485281,-1,6,1,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2419.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.19,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,21,16,4,25.485281,561.5297,0,2,8,0,0,25.485281,-1,0,8.485281,-1,6,1,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2421.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.21,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,25,16,4,25.485281,663.4708,0,2,8,0,0,25.485281,-1,0,8.485281,-1,6,1,7,-1,1,-1.0,-1.0,4,5,5,14,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,24.0,22.0,2425.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.25,1.0,1.0,1.0,,,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,5,17,2,25.09193,179.02101,0,1,9,-1,0,25.09193,-1,0,10.090757,-1,2,5,4,-1,3,-1.0,-1.0,3,2,3,8,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,22.0,21.0,2205.0,,8.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.05,5.0,4.0,7.0,4.0,3.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
090216_1334,16,20,3,21.0,373.71976,0,2,10,-1,0,21.0,-1,0,10.090757,-1,7,0,4,-1,0,-1.0,-1.0,3,4,5,12,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,420.0,43.0,42.0,4316.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.16,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,4.2,3.0333333,0.0,0.0,,,
090216_1334,7,17,4,27.090757,223.53487,0,2,8,-1,0,27.090757,-1,0,10.090757,-1,6,1,6,-1,1,-1.0,-1.0,2,5,7,14,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,44.0,42.0,4407.0,,8.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.07,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,4.2,3.0333333,0.0,0.0,,,
080402_1329,15,17,1,25.972094,441.96655,0,1,9,-1,0,25.972094,-1,0,8.972093,-1,6,1,4,-1,1,-1.0,-1.0,3,2,3,8,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,217.0,21.0,21.0,2115.0,0.0,5.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,,10.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.15,0.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,22,7,1,27.669676,620.57294,0,1,3,-1,0,27.669676,-1,0,10.669677,-1,6,1,3,-1,1,-1.0,-1.0,4,0,3,7,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,207.0,21.0,21.0,2122.0,0.0,10.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.22,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,18,17,1,27.392305,513.31445,0,1,9,-1,0,27.392305,-1,0,10.392304,-1,6,1,4,-1,1,-1.0,-1.0,3,2,3,8,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,217.0,21.0,21.0,2118.0,0.0,9.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.18,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,9,20,3,29.54097,284.00412,0,2,10,-1,0,29.54097,-1,0,7.1352425,-1,3,4,2,-1,4,-1.0,-1.0,3,2,4,9,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.0,23.0,22.0,2309.0,,2.0,4.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.09,5.0,5.0,6.0,5.0,4.0,,,,,,,,,,,,,2.2,3.3333333,1.0,5.0,,,
140516_0946,11,20,3,25.996574,360.66653,0,2,7,1,0,25.996574,-1,1,10.392304,-1,2,5,9,-1,3,-1.0,-1.0,5,5,5,15,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1020.0,103.0,102.0,10311.0,7.0,9.0,3.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-2.0,7.0,,10.0,1.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.11,1.0,1.0,1.0,4.0,2.0,1.0,3.6666667,1.0,5.0,2.6666667,4.0,,,,,,,10.2,2.6,1.0,1.0,,,
080402_1329,21,17,1,17.473524,581.02155,0,1,9,-1,0,17.473524,-1,0,10.669677,-1,4,3,4,-1,1,-1.0,-1.0,3,2,3,8,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,217.0,21.0,21.0,2121.0,0.0,10.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.21,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
140516_0946,17,19,1,27.669676,454.57272,0,1,7,-1,0,27.669676,-1,0,10.669677,-1,6,1,7,-1,1,-1.0,-1.0,6,5,4,15,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1019.0,101.0,101.0,10117.0,6.0,10.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.17,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,10.1,2.8666666,0.0,1.0,,,
080402_1329,4,2,2,37.07612,197.04123,0,1,1,-1,0,37.07612,1,0,10.090757,-1,4,3,9,4,3,-1.0,-1.0,4,3,4,11,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,22.0,21.0,2204.0,,8.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.04,3.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,3,18,3,22.84125,127.14346,0,2,9,-1,0,22.84125,1,0,10.669677,-1,5,2,-1,2,1,-1.0,-1.0,4,2,5,-1,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,23.0,22.0,2303.0,,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,218.03,,3.0,5.0,5.0,4.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,12,9,1,21.0,264.13657,0,1,5,-1,0,21.0,-1,0,8.485281,-1,7,0,1,-1,0,-1.0,-1.0,0,2,3,5,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,209.0,21.0,21.0,2112.0,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,10.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.12,0.0,0.0,1.0,2.0,4.0,,,,,,,,,,,,,2.1,4.1,2.0,0.0,,,1.0
140516_0946,8,13,2,22.26233,238.82257,0,1,6,-1,0,22.26233,-1,0,10.090757,-1,5,2,10,-1,1,-1.0,-1.0,6,5,6,17,-1,-1,,,,,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,102.0,101.0,10208.0,,8.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.08,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,10.1,2.8666666,0.0,1.0,,,
080402_1329,15,12,3,21.0,385.01123,0,2,6,-1,0,21.0,-1,0,9.390508,-1,7,0,10,-1,0,-1.0,-1.0,5,5,5,15,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,212.0,23.0,22.0,2315.0,5.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.15,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.2,3.3333333,1.0,0.0,,,
080402_1329,11,2,2,15.001174,414.96228,0,1,1,0,0,15.001174,-1,0,10.090757,-1,2,5,9,-1,2,-1.0,-1.0,4,3,4,11,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,22.0,21.0,2211.0,2.0,8.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.11,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
090216_1334,4,3,3,26.442059,121.07459,0,2,2,-1,0,26.442059,1,0,7.1352425,-1,5,2,2,0,2,-1.0,-1.0,3,2,4,9,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,403.0,43.0,42.0,4304.0,,2.0,2.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,403.04,4.0,5.0,3.0,3.0,4.0,,,,,,,,,,,,,4.2,3.0333333,0.0,3.0,,,
090216_1334,11,12,4,21.143665,323.84424,0,2,5,0,0,21.143665,1,0,8.972093,-1,5,2,9,2,1,-1.0,-1.0,4,5,6,15,-1,-1,,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,44.0,42.0,4411.0,0.0,5.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.11,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,4.2,3.0333333,0.0,0.0,,,
080402_1329,5,19,2,11.752011,191.0052,0,1,10,-1,0,11.752011,1,0,10.090757,-1,0,7,5,7,3,-1.0,-1.0,3,2,4,9,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,219.0,22.0,21.0,2205.0,,8.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.05,5.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,7,19,2,37.07612,259.35358,0,1,10,-1,0,37.07612,1,0,10.090757,-1,4,3,5,5,3,-1.0,-1.0,3,2,4,9,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,219.0,22.0,21.0,2207.0,,8.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.07,4.0,7.0,4.0,3.0,4.0,,,,,,,,,,,,,2.1,4.1,2.0,2.0,,,1.0
080402_1329,18,6,3,17.0,412.63806,0,2,4,-1,0,17.0,-1,0,9.390508,-1,6,1,1,-1,0,-1.0,-1.0,0,2,2,4,-1,-1,,,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,206.0,23.0,22.0,2318.0,5.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,6.0,1.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.2,3.3333333,1.0,5.0,,,
