treatment,session,id,period,player,partner,tokens,partnertokens,decisionlengthms,allocation1,allocation2,allocation3,allocation4,partnerallocation1,partnerallocation2,partnerallocation3,partnerallocation4,earnings1,earnings2,earnings3,earnings4,battle1value,battle2value,battle3value,battle4value,battle1location,battle2location,battle3location,battle4location,battle1color,battle2color,battle3color,battle4color,win1,win2,win3,win4
5,11,5115,9,5,14,200,160,9173,50,50,50,50,30,50,60,20,15,15,15,15,15,15,15,15,2,4,3,1,0,0,0,0,1,1,1,1
5,11,5115,10,5,10,200,160,10982,50,50,50,50,51,51,7,51,0,0,15,0,15,15,15,15,2,1,3,4,0,0,0,0,0,0,1,0
5,11,5115,11,5,15,200,160,32729,49.9,69,31,50.1,5,75,5,75,15,15,15,0,15,15,15,15,1,4,2,3,0,0,0,0,1,1,1,0
5,11,5115,12,5,14,200,160,15257,50,50,69,31,10,50,60,40,15,0,0,15,15,15,15,15,1,2,3,4,0,0,0,0,1,0,0,1
5,11,5115,13,5,11,200,160,8268,50,50,50,50,60,60,20,20,15,0,15,15,15,15,15,15,2,4,1,3,0,0,0,0,1,0,1,1
5,11,5115,14,5,15,200,160,12152,50,50,50,50,40.5,60,40,19.5,15,0,0,15,15,15,15,15,4,1,2,3,0,0,0,0,1,0,0,1
5,11,5115,15,5,14,200,160,10686,50,50,50,50,60,40,10,50,0,15,15,15,15,15,15,15,2,3,4,1,0,0,0,0,0,1,1,1
5,11,5115,16,5,9,200,160,13665,50,50,50,50,50,30,10,70,15,15,15,15,15,15,15,15,1,2,4,3,0,0,0,0,1,1,1,1
5,11,5115,17,5,15,200,160,10655,50,50,50,50,30,60,25,45,15,15,15,0,15,15,15,15,3,1,4,2,0,0,0,0,1,1,1,0
5,11,5115,18,5,9,200,160,10623,50,50,50,50,30,40,30,60,0,0,15,0,15,15,15,15,4,2,3,1,0,0,0,0,0,0,1,0
5,11,5115,19,5,14,200,160,16754,50,69,31,50,60,50,10,40,15,15,0,15,15,15,15,15,4,2,3,1,0,0,0,0,1,1,0,1
5,11,5115,20,5,16,200,160,23353,50,50,51,49,30,20,55,55,15,15,15,15,15,15,15,15,1,2,4,3,0,0,0,0,1,1,1,1
5,11,5116,1,6,10,200,160,22810,45,55,55,45,1,53,53,53,15,15,0,0,15,15,15,15,4,3,2,1,0,0,0,0,1,1,0,0
5,11,5116,2,6,15,200,160,27210,50,60,50,40,50,30,60,20,15,15,0,15,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,1
5,11,5116,3,6,15,200,160,24337,45,40,60,55,35,35,45,45,0,15,15,15,15,15,15,15,1,2,3,4,0,0,0,0,0,1,1,1
5,11,5116,4,6,16,200,160,21217,40,45,60,55,35,35,45,45,15,15,0,15,15,15,15,15,3,2,4,1,0,0,0,0,1,1,0,1
5,11,5116,5,6,10,200,160,15616,60,55,45,40,52,4,52,52,0,15,0,15,15,15,15,15,4,1,2,3,0,0,0,0,0,1,0,1
5,11,5116,6,6,13,200,160,30374,45,40,55,60,40,40,40,40,15,15,0,15,15,15,15,15,3,4,2,1,0,0,0,0,1,1,0,1
5,11,5116,7,6,16,200,160,24648,55,60,45,40,50,10,50,50,0,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,0,0,0,0
5,11,5116,8,6,15,200,160,22854,60,50,45,45,47,35,25,53,15,0,15,0,15,15,15,15,4,1,3,2,0,0,0,0,1,0,1,0
5,11,5116,9,6,13,200,160,29843,50,50,55,45,60,50,40,10,15,0,0,15,15,15,15,15,4,3,2,1,0,0,0,0,1,0,0,1
5,11,5116,10,6,12,200,160,20218,40,60,45,55,35,45,35,45,0,15,15,15,15,15,15,15,1,2,4,3,0,0,0,0,0,1,1,1
5,11,5116,11,6,13,200,160,21107,60,45,40,55,40,40,30,50,15,15,15,0,15,15,15,15,3,1,2,4,0,0,0,0,1,1,1,0
5,11,5116,12,6,12,200,160,31824,55,45,40,60,40,40,40,40,0,0,0,15,15,15,15,15,1,3,4,2,0,0,0,0,0,0,0,1
5,11,5116,13,6,16,200,160,37393,55,50,40,55,5,75,75,5,15,0,0,15,15,15,15,15,4,1,2,3,0,0,0,0,1,0,0,1
5,11,5116,14,6,11,200,160,19204,40,45,55,60,60,50,20,30,0,0,15,0,15,15,15,15,4,2,3,1,0,0,0,0,0,0,1,0
5,11,5116,15,6,15,200,160,41590,41,59,50,50,64,15,36,45,15,15,15,15,15,15,15,15,2,4,3,1,0,0,0,0,1,1,1,1
5,11,5116,16,6,13,200,160,18938,50,41,50,59,90,20,40,10,15,15,15,15,15,15,15,15,4,3,1,2,0,0,0,0,1,1,1,1
5,11,5116,17,6,16,200,160,23072,49,40,51,60,80,5,5,70,0,15,15,0,15,15,15,15,3,1,4,2,0,0,0,0,0,1,1,0
5,11,5116,18,6,16,200,160,25412,70,40,50,40,50,40,20,50,0,15,0,15,15,15,15,15,1,2,4,3,0,0,0,0,0,1,0,1
5,11,5116,19,6,13,200,160,26707,60,50,50,40,40,40,40,40,15,0,15,0,15,15,15,15,1,4,3,2,0,0,0,0,1,0,1,0
5,11,5116,20,6,14,200,160,15319,45,55,40,60,50,60,10,40,0,0,15,15,15,15,15,15,1,4,2,3,0,0,0,0,0,0,1,1
5,11,5117,1,7,11,200,160,1514,75,50,25,50,20,40,20,80,15,15,0,0,15,15,15,15,4,2,3,1,0,0,0,0,1,1,0,0
5,11,5117,2,7,13,200,160,57930,20,50,100,30,20,10,80,50,0,15,0,0,15,15,15,15,1,3,4,2,0,0,0,0,0,1,0,0
5,11,5117,3,7,9,200,160,10156,50,50,50,50,70,20,30,40,0,15,15,0,15,15,15,15,1,4,3,2,0,0,0,0,0,1,1,0
5,11,5117,4,7,10,200,160,18393,10,10,90,90,4,52,52,52,15,0,0,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,0,0
5,11,5117,5,7,14,200,160,13062,10,90,10,90,40,50,10,60,0,15,15,15,15,15,15,15,4,3,1,2,0,0,0,0,0,1,1,1
5,11,5117,6,7,15,200,160,11668,10,10,90,90,30,30,70,30,0,0,15,15,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,1
5,11,5117,7,7,13,200,160,12979,10,10,90,90,60,60,20,20,0,0,15,0,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,0
5,11,5117,8,7,13,200,160,12496,90,10,90,10,40,40,40,40,15,0,0,0,15,15,15,15,1,2,4,3,0,0,0,0,1,0,0,0
5,11,5117,9,7,11,200,160,11606,10,90,10,90,50,20,20,70,0,15,15,15,15,15,15,15,4,3,1,2,0,0,0,0,0,1,1,1
5,11,5117,10,7,15,200,160,10187,90,10,90,10,60,5,15,80,0,15,15,0,15,15,15,15,1,2,4,3,0,0,0,0,0,1,1,0
5,11,5117,11,7,10,200,160,20482,53,18,82,47,51,7,51,51,15,15,0,0,15,15,15,15,1,2,3,4,0,0,0,0,1,1,0,0
5,11,5117,12,7,13,200,160,21372,74,31,69,26,20,60,40,40,15,0,15,0,15,15,15,15,2,1,3,4,0,0,0,0,1,0,1,0
5,11,5117,13,7,9,200,160,28683,41,8,59,92,40,20,60,40,0,0,15,15,15,15,15,15,4,2,3,1,0,0,0,0,0,0,1,1
5,11,5117,14,7,16,200,160,8065,20,20,20,140,40,40,35,45,0,15,0,0,15,15,15,15,1,2,3,4,0,0,0,0,0,1,0,0
5,11,5117,15,7,16,200,160,10249,90,10,10,90,30,100,10,20,15,15,15,15,15,15,15,15,3,4,1,2,0,0,0,0,1,1,1,1
5,11,5117,16,7,14,200,160,5351,90,10,90,10,10,50,40,60,15,0,0,0,15,15,15,15,4,1,3,2,0,0,0,0,1,0,0,0
5,11,5117,17,7,12,200,160,11794,90,10,10,90,40,40,40,40,15,0,0,15,15,15,15,15,3,4,1,2,0,0,0,0,1,0,0,1
5,11,5117,18,7,14,200,160,9844,10,10,90,90,50,60,40,10,0,0,15,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,1,1
5,11,5117,19,7,15,200,160,5210,90,10,90,10,30,50,50,30,0,0,0,15,15,15,15,15,2,4,1,3,0,0,0,0,0,0,0,1
5,11,5117,20,7,9,200,160,11887,10,10,90,90,50,40,40,30,0,15,15,0,15,15,15,15,3,4,2,1,0,0,0,0,0,1,1,0
5,11,5118,1,8,12,200,160,5305,50,50,50,50,40,40,40,40,15,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,0
5,11,5118,2,8,11,200,160,7692,100,100,0,0,30,70,40,20,15,15,0,0,15,15,15,15,2,3,1,4,0,0,0,0,1,1,0,0
5,11,5118,3,8,14,200,160,12590,75,25,100,0,20,60,40,40,15,0,0,0,15,15,15,15,3,1,2,4,0,0,0,0,1,0,0,0
5,11,5118,4,8,14,200,160,22006,50,25,50,75,40,50,60,10,0,0,0,15,15,15,15,15,4,3,2,1,0,0,0,0,0,0,0,1
5,11,5118,5,8,9,200,160,8481,100,0,100,0,20,35,75,30,15,0,15,0,15,15,15,15,1,4,2,3,0,0,0,0,1,0,1,0
5,11,5118,6,8,14,200,160,5476,100,0,100,0,50,60,40,10,15,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,0,0,0
5,11,5118,7,8,11,200,160,7862,0,100,0,100,20,60,40,40,0,15,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,1,0,1
5,11,5118,8,8,14,200,160,9282,50,50,50,50,50,30,20,60,0,15,0,0,15,15,15,15,4,1,2,3,0,0,0,0,0,1,0,0
5,11,5118,9,8,15,200,160,6646,100,0,100,0,45,15,18,82,15,0,15,0,15,15,15,15,3,4,2,1,0,0,0,0,1,0,1,0
5,11,5118,10,8,11,200,160,12137,80,75,20,25,90,0,35,35,15,15,0,0,15,15,15,15,2,4,1,3,0,0,0,0,1,1,0,0
5,11,5118,11,8,12,200,160,17215,20,80,80,20,40,40,40,40,0,0,0,0,15,15,15,15,2,1,3,4,0,0,0,0,0,0,0,0
5,11,5118,12,8,10,200,160,6817,0,100,0,100,7,51,51,51,0,0,0,15,15,15,15,15,2,1,4,3,0,0,0,0,0,0,0,1
5,11,5118,13,8,10,200,160,6786,100,100,0,0,51,51,7,51,15,15,0,0,15,15,15,15,2,3,4,1,0,0,0,0,1,1,0,0
5,11,5118,14,8,10,200,160,8112,0,100,100,0,7,51,51,51,0,0,15,0,15,15,15,15,3,1,4,2,0,0,0,0,0,0,1,0
5,11,5118,15,8,9,200,160,5881,0,100,100,0,60,30,40,30,0,15,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,1,1,0
5,11,5118,16,8,15,200,160,5803,0,0,100,100,30,30,30,70,0,0,15,0,15,15,15,15,4,3,1,2,0,0,0,0,0,0,1,0
5,11,5118,17,8,10,200,160,9516,100,100,0,0,51,51,7,51,15,0,0,0,15,15,15,15,4,3,1,2,0,0,0,0,1,0,0,0
5,11,5118,18,8,15,200,160,14524,75,75,25,25,25,56,35,44,15,15,15,0,15,15,15,15,2,4,1,3,0,0,0,0,1,1,1,0
5,11,5118,19,8,10,200,160,9641,75,75,25,25,51,51,51,7,15,0,0,15,15,15,15,15,2,4,1,3,0,0,0,0,1,0,0,1
5,11,5118,20,8,11,200,160,9422,25,25,75,75,50,30,30,50,15,0,15,15,15,15,15,15,4,2,3,1,0,0,0,0,1,0,1,1
5,11,5119,1,9,4,160,200,90098,50,30,45,35,60,25,75,40,15,0,15,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,1,1
5,11,5119,2,9,3,160,200,58319,45,80,10,25,60,50,50,40,0,0,0,15,15,15,15,15,1,2,4,3,0,0,0,0,0,0,0,1
5,11,5119,3,9,7,160,200,61218,70,20,30,40,50,50,50,50,15,0,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,0,1
5,11,5119,4,9,2,160,200,46475,80,25,25,30,70,75,25,30,0,15,15,0,15,15,15,15,2,1,4,3,0,0,0,0,0,1,1,0
5,11,5119,5,9,8,160,200,35100,20,35,75,30,100,0,100,0,0,15,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,1,0,1
5,11,5119,6,9,1,160,200,10312,20,100,20,20,50,50,50,50,0,0,0,0,15,15,15,15,1,3,2,4,0,0,0,0,0,0,0,0
5,11,5119,7,9,4,160,200,9110,40,40,40,40,66,66,2,66,0,0,15,15,15,15,15,15,3,2,4,1,0,0,0,0,0,0,1,1
5,11,5119,8,9,4,160,200,37830,45,30,45,40,65,5,65,65,15,15,15,0,15,15,15,15,2,3,4,1,0,0,0,0,1,1,1,0
5,11,5119,9,9,4,160,200,70866,40,60,30,30,50,50,50,50,15,15,15,0,15,15,15,15,3,2,4,1,0,0,0,0,1,1,1,0
5,11,5119,10,9,4,160,200,9766,40,30,30,60,90,10,10,90,0,15,15,15,15,15,15,15,1,4,2,3,0,0,0,0,0,1,1,1
5,11,5119,11,9,4,160,200,13120,60,40,30,30,90,90,10,10,0,15,15,15,15,15,15,15,4,3,1,2,0,0,0,0,0,1,1,1
5,11,5119,12,9,1,160,200,13447,30,40,60,30,60,60,60,20,0,0,15,0,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,0
5,11,5119,13,9,7,160,200,26816,40,20,60,40,41,8,59,92,15,15,0,0,15,15,15,15,4,2,3,1,0,0,0,0,1,1,0,0
5,11,5119,14,9,3,160,200,9781,30,30,50,50,40,30,60,70,0,15,0,0,15,15,15,15,4,2,3,1,0,0,0,0,0,1,0,0
5,11,5119,15,9,8,160,200,18753,60,30,40,30,0,100,100,0,15,0,0,15,15,15,15,15,3,2,1,4,0,0,0,0,1,0,0,1
5,11,5119,16,9,5,160,200,15054,50,30,10,70,50,50,50,50,0,0,0,0,15,15,15,15,1,2,4,3,0,0,0,0,0,0,0,0
5,11,5119,17,9,1,160,200,14695,20,80,40,20,70,60,50,20,0,0,15,15,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,1
5,11,5119,18,9,5,160,200,18564,30,40,30,60,50,50,50,50,15,15,0,15,15,15,15,15,4,2,3,1,0,0,0,0,1,1,0,1
5,11,5119,19,9,1,160,200,10499,0,30,30,100,60,20,60,60,0,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,1
5,11,5119,20,9,7,160,200,11825,50,40,40,30,10,10,90,90,15,0,0,15,15,15,15,15,3,4,2,1,0,0,0,0,1,0,0,1
5,11,51110,1,10,6,160,200,2949,1,53,53,53,45,55,55,45,0,0,15,15,15,15,15,15,4,3,2,1,0,0,0,0,0,0,1,1
5,11,51110,2,10,1,160,200,24373,53,53,53,1,50,50,50,50,15,15,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,0
5,11,51110,3,10,3,160,200,21077,4,52,52,52,50,50,50,50,0,15,0,15,15,15,15,15,2,4,3,1,0,0,0,0,0,1,0,1
5,11,51110,4,10,7,160,200,15820,4,52,52,52,10,10,90,90,0,15,15,15,15,15,15,15,4,1,2,3,0,0,0,0,0,1,1,1
5,11,51110,5,10,6,160,200,10515,52,4,52,52,60,55,45,40,15,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,1,0
5,11,51110,6,10,4,160,200,12355,52,52,4,52,67,0,66,67,0,15,15,0,15,15,15,15,2,1,4,3,0,0,0,0,0,1,1,0
